brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
43588.0,for_sale,345900.0,3.0,3.0,0.06,309716.0,Fishers,Indiana,46037.0,1858.0,2020-12-03
76847.0,sold,975000.0,5.0,4.0,0.22,1830097.0,Elk Grove,California,95757.0,3873.0,2022-02-04
71247.0,sold,499000.0,5.0,4.0,1.28,829743.0,Glenn Heights,Texas,75154.0,3351.0,2022-04-21
77647.0,for_sale,425000.0,4.0,2.0,0.13,227145.0,Orlando,Florida,32824.0,1920.0,2010-04-08
32325.0,for_sale,699000.0,4.0,3.0,0.23,970833.0,Temecula,California,92592.0,2113.0,2013-09-04
68034.0,sold,252500.0,3.0,2.0,0.28,1346428.0,Ruther Glen,Virginia,22546.0,1200.0,2021-10-27
78327.0,for_sale,650000.0,3.0,2.0,0.39,388381.0,Cornwall,New York,12518.0,2355.0,2017-04-25
637.0,sold,550000.0,5.0,4.0,0.26,223739.0,Spokane,Washington,99218.0,3509.0,2021-12-02
22929.0,sold,225000.0,4.0,3.0,0.22,1460664.0,Sand Springs,Oklahoma,74063.0,2759.0,2022-04-14
86153.0,for_sale,59900.0,3.0,1.0,0.09,1381298.0,Cape Girardeau,Missouri,63703.0,1227.0,2006-08-11
84033.0,sold,152900.0,3.0,2.0,0.22,1197149.0,Jacksonville,North Carolina,28546.0,1248.0,2022-02-17
108295.0,sold,675000.0,2.0,2.0,0.11,1430585.0,Seattle,Washington,98107.0,1400.0,2022-03-15
52513.0,sold,325000.0,3.0,2.0,0.13,556272.0,Centre Hall,Pennsylvania,16828.0,1574.0,2021-11-12
21188.0,sold,195000.0,4.0,3.0,0.27,156736.0,Scranton,Pennsylvania,18508.0,1950.0,2021-12-15
11271.0,sold,315000.0,3.0,2.0,0.3,1351026.0,Sugar Hill,Georgia,30518.0,1621.0,2022-02-08
16829.0,sold,1400000.0,4.0,6.0,0.06,1512943.0,Houston,Texas,77007.0,3767.0,2022-03-15
73215.0,for_sale,39900.0,,,0.92,1953672.0,Canonsburg,Pennsylvania,15317.0,,
79068.0,sold,267970.0,3.0,2.0,0.14,1206531.0,Corpus Christi,Texas,78413.0,1451.0,2022-02-01
78513.0,sold,209000.0,,1.0,0.17,1352841.0,Huffman,Texas,77336.0,860.0,2022-04-28
83484.0,for_sale,574999.0,2.0,2.0,0.07,1735551.0,Escondido,California,92026.0,1396.0,2020-06-02
32458.0,sold,219000.0,3.0,3.0,,16039.0,Bluffton,South Carolina,29910.0,1428.0,2021-11-01
87662.0,for_sale,12765000.0,5.0,6.0,1.13,1333778.0,Paradise Valley,Arizona,85253.0,10212.0,2018-04-18
53616.0,for_sale,475000.0,4.0,2.0,0.23,1469393.0,Port Saint Lucie,Florida,34953.0,2145.0,2018-10-24
22927.0,sold,129900.0,3.0,2.0,0.38,1414045.0,Tulsa,Oklahoma,74107.0,1263.0,2022-03-18
106542.0,sold,225000.0,3.0,2.0,0.43,1091326.0,Chester,Virginia,23831.0,1250.0,2022-01-24
10838.0,for_sale,500000.0,4.0,4.0,0.74,775077.0,Sewickley,Pennsylvania,15143.0,,2009-11-04
53016.0,for_sale,59000.0,,,0.34,868906.0,Bethel Park,Pennsylvania,15102.0,,
79575.0,for_sale,59900.0,2.0,1.0,0.16,1300585.0,Hayes Township,Michigan,48625.0,710.0,
60010.0,ready_to_build,497990.0,2.0,,,150880.0,Blaine,Minnesota,55434.0,1752.0,
6486.0,for_sale,49900.0,,,,120295.0,Alice,Texas,78332.0,,
29034.0,for_sale,520000.0,2.0,3.0,0.17,828537.0,Dallas,Texas,75235.0,1608.0,
65787.0,for_sale,200000.0,,,40.0,637935.0,Huron,South Dakota,57350.0,,
96403.0,for_sale,79900.0,,,0.7,,Piedmont,South Dakota,57769.0,,
10371.0,for_sale,299000.0,4.0,3.0,0.28,613489.0,Simpsonville,South Carolina,29681.0,,2022-04-15
81311.0,for_sale,29000.0,,,1.52,1898316.0,Clyde,North Carolina,28721.0,,
70221.0,for_sale,499000.0,3.0,5.0,,1196956.0,Charleston,West Virginia,25304.0,3020.0,2018-06-01
102120.0,ready_to_build,323400.0,3.0,,,501480.0,Mt. Gilead,North Carolina,27306.0,2424.0,
23315.0,for_sale,100000.0,,,0.55,1447181.0,Pinehurst,North Carolina,28374.0,,
79133.0,for_sale,499500.0,3.0,3.0,1.05,1222783.0,Sebring,Florida,33872.0,2785.0,2023-05-06
108370.0,sold,2250000.0,8.0,6.0,0.27,749747.0,Bellevue,Washington,98005.0,4756.0,2022-04-21
30788.0,sold,2399000.0,2.0,1.0,0.7,1655894.0,Alexandria,Virginia,22308.0,817.0,2022-01-24
17915.0,sold,235000.0,3.0,2.0,0.41,1576306.0,Richmond,Virginia,23234.0,1212.0,2021-12-10
108315.0,for_sale,698000.0,3.0,3.0,0.21,1096499.0,Bremerton,Washington,98311.0,2844.0,2017-09-14
76247.0,for_sale,1990000.0,3.0,3.0,,548799.0,Hallandale Beach,Florida,33009.0,1841.0,2013-09-13
9025.0,for_sale,29000.0,,,0.73,1980665.0,El Rito,New Mexico,87530.0,,
31047.0,for_sale,110000.0,2.0,2.0,0.14,638875.0,Terry,Montana,59349.0,988.0,
28938.0,for_sale,2875000.0,2.0,2.0,,614558.0,New York,New York,10023.0,1392.0,2005-08-11
39352.0,for_sale,245000.0,5.0,2.0,0.18,770313.0,Greenville,Texas,75401.0,1868.0,2009-10-19
61882.0,for_sale,35000.0,,,1.53,1966637.0,Crivitz,Wisconsin,54114.0,,
108288.0,for_sale,1300000.0,,,42.14,11734.0,Ellensburg,Washington,98926.0,,
32831.0,sold,274900.0,3.0,2.0,0.22,1146786.0,Temple,Texas,76502.0,1997.0,2022-01-25
42355.0,sold,69900.0,2.0,1.0,1.25,813143.0,Morriston,Florida,32668.0,1100.0,2022-02-17
34766.0,sold,724900.0,5.0,3.0,0.14,284805.0,Riverview,Florida,33579.0,3389.0,2022-04-15
8729.0,sold,345000.0,3.0,2.0,,1305154.0,Skokie,Illinois,60077.0,1871.0,2022-03-04
79101.0,for_sale,360000.0,4.0,3.0,0.23,1065605.0,Cleveland,Tennessee,37312.0,2175.0,2021-06-09
16829.0,for_sale,429000.0,1.0,1.0,,243499.0,Pasadena,California,91106.0,864.0,1991-05-22
26395.0,sold,245900.0,3.0,3.0,0.01,584358.0,Covington,Georgia,30016.0,1463.0,2022-02-17
88450.0,for_sale,139000.0,,,0.23,401048.0,Port Charlotte,Florida,33981.0,,
19413.0,sold,5000.0,,,0.3,1907429.0,Burnside,Kentucky,42519.0,,2022-04-22
26429.0,for_sale,166900.0,4.0,2.0,,618439.0,Tuscaloosa,Alabama,35401.0,2450.0,2019-05-06
106574.0,for_sale,649900.0,7.0,5.0,0.06,329639.0,Newark,New Jersey,7106.0,2950.0,1987-06-24
3865.0,for_sale,180000.0,3.0,2.0,1.5,1746847.0,Alvarado,Texas,76009.0,1216.0,
15387.0,sold,1350000.0,4.0,5.0,0.38,951558.0,Peoria,Arizona,85383.0,4288.0,2022-02-28
34406.0,sold,74500.0,2.0,2.0,0.4,1329850.0,Richland,Iowa,52585.0,1050.0,2022-02-03
65539.0,for_sale,1050000.0,2.0,2.0,0.04,603537.0,New York City,New York,11105.0,1440.0,1995-04-13
76480.0,for_sale,495000.0,2.0,1.0,,1708835.0,Kew Gardens,New York,11415.0,900.0,2008-06-05
96953.0,for_sale,18900.0,,,0.35,839940.0,Port Charlotte,Florida,33981.0,,2016-05-27
6442.0,sold,1650000.0,7.0,,0.2,1236677.0,Healdsburg,California,95448.0,1640.0,2021-11-23
16125.0,sold,440000.0,4.0,2.0,1.02,968958.0,Placerville,California,95667.0,1765.0,2021-11-15
53560.0,for_sale,669000.0,4.0,4.0,0.15,420535.0,Spirit Lake,Iowa,51360.0,3472.0,2020-07-31
29103.0,sold,949000.0,3.0,3.0,,769353.0,Naples,Florida,34109.0,2603.0,2022-03-04
22794.0,sold,1850000.0,4.0,4.0,0.92,793635.0,Weston,Massachusetts,2493.0,3410.0,2022-03-08
358.0,sold,184500.0,3.0,2.0,,37126.0,Vista,California,92084.0,1296.0,2021-12-20
22949.0,for_sale,374900.0,2.0,2.0,0.1,838604.0,Rimforest,California,92378.0,1000.0,1996-09-27
53113.0,for_sale,799000.0,,,3.5,353089.0,Rapid City,South Dakota,57701.0,,
55640.0,for_sale,261900.0,3.0,2.0,0.13,81123.0,Cleveland,Texas,77328.0,1570.0,
8232.0,for_sale,85000.0,2.0,2.0,,1466830.0,Electra,Texas,76360.0,1122.0,
83120.0,sold,499900.0,4.0,2.0,0.1,464717.0,Mesa,Arizona,85201.0,1578.0,2022-03-15
46933.0,ready_to_build,409990.0,4.0,,,1837358.0,Justin,Texas,76247.0,2048.0,
75219.0,for_sale,289900.0,4.0,4.0,0.19,663796.0,Grand Rapids,Michigan,49507.0,2054.0,2017-07-31
30720.0,for_sale,174950.0,4.0,2.0,,1639409.0,Chicago,Illinois,60649.0,1500.0,2014-02-04
65241.0,for_sale,245000.0,7.0,6.0,0.11,81785.0,Schenectady,New York,12308.0,5352.0,2018-03-07
10832.0,for_sale,234900.0,3.0,2.0,1.5,932078.0,Arkansas City,Kansas,67005.0,2240.0,
47023.0,sold,598000.0,5.0,2.0,0.25,303575.0,Rockville,Maryland,20853.0,1823.0,2021-12-07
22611.0,sold,639000.0,3.0,2.0,0.14,560178.0,Lincoln,California,95648.0,1617.0,2021-11-19
80052.0,sold,359900.0,3.0,2.0,0.19,1499725.0,Cranston,Rhode Island,2920.0,1709.0,2021-12-29
53016.0,for_sale,35000.0,,,0.34,370115.0,Clemmons,North Carolina,27012.0,,2021-12-02
41784.0,sold,225000.0,2.0,2.0,89.0,1355443.0,Mesa,Arizona,85203.0,849.0,2022-03-23
36125.0,for_sale,67900.0,,,2.95,1880209.0,Bryson City,North Carolina,28713.0,,
35411.0,ready_to_build,304990.0,2.0,,,613984.0,Mount Washington,Kentucky,40047.0,1621.0,
81314.0,sold,249900.0,4.0,4.0,0.4,1178236.0,Shreveport,Louisiana,71106.0,2478.0,2022-04-07
15366.0,for_sale,368000.0,3.0,3.0,1.04,197094.0,Burlington,Connecticut,6013.0,1702.0,2011-04-01
16829.0,for_sale,580000.0,1.0,2.0,,658200.0,Philadelphia,Pennsylvania,19103.0,1091.0,2015-08-26
66498.0,sold,467375.0,4.0,3.0,0.13,61481.0,Greeley,Colorado,80634.0,2106.0,2022-04-29
23592.0,for_sale,4510000.0,3.0,3.0,,604601.0,New York City,New York,10028.0,1959.0,
53578.0,sold,250000.0,3.0,2.0,4.0,28836.0,Hereford,Arizona,85615.0,1361.0,2022-01-18
61729.0,for_sale,529990.0,4.0,4.0,0.19,1386115.0,Apopka,Florida,32712.0,3287.0,
82468.0,for_sale,900000.0,,,0.17,1245610.0,Miami,Florida,33129.0,,
87402.0,for_sale,359000.0,3.0,2.0,0.08,311130.0,Homestead,Florida,33033.0,1291.0,
26433.0,ready_to_build,286990.0,4.0,,,1576590.0,Gonzales,Louisiana,70737.0,1982.0,
11254.0,for_sale,150000.0,,,0.2,1854417.0,Oakland,California,94621.0,,
22611.0,sold,122000.0,3.0,1.0,,1448814.0,Baltimore,Maryland,21229.0,1256.0,2022-02-15
79696.0,sold,250000.0,2.0,1.0,0.19,1720830.0,Saint Petersburg,Florida,33703.0,700.0,2022-04-18
52809.0,for_sale,279000.0,,,0.97,1275272.0,West Bloomfield Township,Michigan,48323.0,,
53364.0,sold,289950.0,1.0,2.0,,1096226.0,Hollywood,Florida,33019.0,900.0,2022-02-07
88616.0,sold,635000.0,4.0,3.0,0.91,363152.0,Madison,Wisconsin,53705.0,2980.0,2021-11-08
11164.0,sold,180000.0,1.0,1.0,8.68,1463051.0,Minnetonka Mills,Minnesota,55343.0,801.0,2022-01-11
93769.0,for_sale,145000.0,3.0,2.0,,1733784.0,Temple Hills,Maryland,20748.0,,
70.0,sold,155000.0,2.0,1.0,0.16,1360431.0,Duluth,Minnesota,55804.0,808.0,2022-04-29
79737.0,for_sale,475000.0,4.0,3.0,0.11,935574.0,Salem,Oregon,97305.0,2031.0,
54293.0,ready_to_build,490440.0,4.0,,,1120690.0,York,Pennsylvania,17404.0,3200.0,
10378.0,for_sale,434900.0,4.0,2.0,0.53,190384.0,Yucaipa,California,92399.0,1627.0,
60010.0,ready_to_build,579000.0,3.0,,,1186195.0,Kyle,Texas,78640.0,3104.0,
16733.0,for_sale,95000.0,,,,1928656.0,Hessel,Michigan,49745.0,,
9123.0,for_sale,899000.0,,,7.77,1885671.0,Glendora,California,91741.0,,
79211.0,for_sale,15900.0,,,0.25,803506.0,Lehigh Acres,Florida,33971.0,,2021-11-16
8048.0,for_sale,429900.0,3.0,3.0,0.12,152822.0,Warwick,Rhode Island,2889.0,1677.0,2020-07-07
30807.0,for_sale,368000.0,3.0,2.0,0.04,1725483.0,Palm Coast,Florida,32137.0,1586.0,
38634.0,for_sale,209900.0,3.0,2.0,0.29,1700238.0,Fort Worth,Texas,76135.0,1344.0,
47887.0,sold,849000.0,4.0,4.0,2.31,945785.0,White Stone,Virginia,22578.0,3077.0,2022-01-07
37239.0,for_sale,999000.0,5.0,3.0,0.18,1820235.0,Garden City Beach,South Carolina,29576.0,1683.0,2021-10-18
34400.0,sold,380000.0,5.0,2.0,0.23,1037098.0,Brentwood,Maryland,20722.0,1337.0,2022-03-17
63197.0,sold,138000.0,3.0,1.0,,69392.0,Kankakee,Illinois,60901.0,1224.0,2022-02-15
76586.0,for_sale,293975.0,3.0,2.0,,1504612.0,Oklahoma City,Oklahoma,73135.0,1586.0,
58972.0,for_sale,360000.0,3.0,2.0,0.04,1656574.0,Philadelphia,Pennsylvania,19118.0,960.0,1990-12-12
33745.0,for_sale,245000.0,3.0,3.0,0.06,1683908.0,Bondurant,Iowa,50035.0,1589.0,2021-07-16
65324.0,for_sale,229000.0,4.0,2.0,9.3,1546990.0,Monroe City,Missouri,63456.0,1123.0,
92118.0,for_sale,57000.0,,,0.29,1574879.0,Cedar Rapids,Iowa,52404.0,,
541.0,for_sale,370000.0,3.0,2.0,0.26,1431269.0,Bradenton,Florida,34207.0,1706.0,2017-03-02
53363.0,for_sale,399000.0,3.0,2.0,3.5,591983.0,Rochert,Minnesota,56578.0,1477.0,
23592.0,sold,620000.0,3.0,3.0,0.07,1291927.0,Fairfield,California,94534.0,1310.0,2022-03-30
4562.0,for_sale,119900.0,3.0,2.0,0.2,941959.0,Warren,Ohio,44483.0,1470.0,
7943.0,for_sale,130000.0,3.0,2.0,0.17,1064498.0,Memphis,Tennessee,38108.0,,2021-07-30
22552.0,for_sale,239900.0,3.0,3.0,0.23,1084609.0,Baldwinsville,New York,13027.0,1880.0,2016-09-07
91329.0,sold,154000.0,3.0,,,164264.0,West Bend,Wisconsin,53095.0,,2021-12-15
41277.0,sold,79900.0,3.0,2.0,0.36,1700034.0,Shreveport,Louisiana,71129.0,2162.0,2022-03-09
82420.0,for_sale,479000.0,2.0,2.0,0.06,1183531.0,Palm Desert,California,92211.0,1245.0,2019-11-26
74474.0,for_sale,450000.0,2.0,1.0,,960726.0,Brooklyn,New York,11235.0,1020.0,2019-01-30
28969.0,sold,1199000.0,3.0,2.0,0.14,1392558.0,Los Angeles,California,90043.0,1700.0,2022-04-29
108671.0,for_sale,200000.0,7.0,5.0,0.14,1856925.0,Orocovis,Puerto Rico,720.0,3000.0,
82642.0,sold,96000.0,1.0,1.0,2.32,1638770.0,Orlando,Florida,32819.0,542.0,2022-03-16
25412.0,for_sale,99500.0,2.0,2.0,,928116.0,Little Rock,Arkansas,72207.0,1090.0,2020-12-31
52720.0,for_sale,479900.0,4.0,4.0,0.14,390460.0,Peninsula,Ohio,44264.0,3770.0,2017-06-20
81582.0,for_sale,60000.0,,,0.92,597513.0,Cookeville,Tennessee,38506.0,,
22611.0,sold,1150000.0,2.0,3.0,0.18,189512.0,Los Angeles,California,90049.0,1592.0,2022-04-26
33718.0,for_sale,325000.0,4.0,3.0,0.13,1164710.0,Shelbyville,Kentucky,40065.0,2265.0,2019-12-31
970.0,sold,495000.0,5.0,3.0,0.96,680883.0,Barrington,Illinois,60010.0,,2022-04-22
79046.0,sold,244900.0,3.0,1.0,0.74,319147.0,Mercersburg,Pennsylvania,17236.0,,2022-03-02
91938.0,sold,349000.0,3.0,2.0,0.2,488078.0,Albuquerque,New Mexico,87108.0,1612.0,2022-01-06
34634.0,for_sale,419900.0,3.0,3.0,0.04,125546.0,Boise,Idaho,83709.0,1779.0,2022-06-01
4165.0,sold,949000.0,3.0,3.0,0.01,21037.0,Greenville,South Carolina,29601.0,,2021-12-29
33924.0,for_sale,430000.0,,,42.25,1053403.0,New Gloucester,Maine,4260.0,,
13367.0,for_sale,196700.0,,,11.24,1882053.0,Bedias,Texas,77831.0,,
72866.0,for_sale,66000.0,3.0,2.0,0.3,417110.0,Macon,Georgia,31206.0,,2022-04-26
79363.0,for_sale,389900.0,4.0,4.0,5.15,548477.0,Knowlton,New Jersey,7832.0,3168.0,
78243.0,sold,1199000.0,4.0,5.0,2.39,111233.0,Fairfax Station,Virginia,22039.0,6486.0,2021-10-29
79048.0,for_sale,140000.0,3.0,1.0,0.19,975358.0,Odessa,Missouri,64076.0,1088.0,
77158.0,sold,374000.0,4.0,2.0,0.13,279954.0,Orlando,Florida,32837.0,1929.0,2022-02-28
53575.0,for_sale,9800.0,,,1.07,1991575.0,Sunsites,Arizona,85625.0,,
81156.0,sold,269000.0,3.0,2.0,0.4,1105921.0,Lake Ariel,Pennsylvania,18436.0,1540.0,2022-04-13
6436.0,sold,770000.0,5.0,3.0,0.13,459882.0,Beaverton,Oregon,97007.0,3168.0,2022-02-23
83454.0,sold,299000.0,3.0,2.0,1.16,788346.0,Pioneer,California,95666.0,1356.0,2021-11-10
54072.0,for_sale,85000.0,,,0.18,918547.0,Port O Connor,Texas,77982.0,,
19775.0,for_sale,699900.0,,,30.26,1924947.0,Marshfield,Missouri,65706.0,,
47805.0,for_sale,299900.0,,,0.44,1177566.0,Hallsville,Missouri,65255.0,,2014-12-12
90247.0,sold,365000.0,5.0,3.0,0.32,963050.0,Albion,Nebraska,68620.0,1788.0,2022-04-01
52224.0,for_sale,1111111.0,10.0,1.0,0.41,294852.0,Modesto,California,95354.0,2600.0,2019-07-01
61882.0,sold,79900.0,,,2.09,1906252.0,De Pere,Wisconsin,54115.0,,2022-04-06
952.0,for_sale,299900.0,4.0,2.0,0.41,974135.0,Lake Geneva,Wisconsin,53147.0,1500.0,2022-01-04
78412.0,for_sale,125000.0,,,0.2,1044513.0,Mesa,Arizona,85208.0,,
79457.0,sold,309900.0,3.0,3.0,0.79,1814683.0,Guthrie,Oklahoma,73044.0,1999.0,2021-12-29
94132.0,for_sale,790000.0,3.0,3.0,,1294662.0,Naples,Florida,34109.0,1983.0,2021-12-03
68988.0,for_sale,69900.0,,,2.87,84281.0,Bangor,Maine,4401.0,,
43.0,for_sale,389900.0,4.0,3.0,0.21,771745.0,Augusta,Georgia,30904.0,2638.0,2022-02-17
106989.0,for_sale,865000.0,4.0,4.0,0.38,1360265.0,Fort Collins,Colorado,80528.0,3836.0,
72160.0,for_sale,499950.0,3.0,3.0,0.03,949410.0,Sacramento,California,95833.0,1656.0,2021-03-30
25684.0,sold,749900.0,4.0,4.0,0.18,1531583.0,Woburn,Massachusetts,1801.0,1858.0,2021-12-30
70287.0,for_sale,470000.0,3.0,3.0,0.24,1791238.0,Land O Lakes,Florida,34638.0,2642.0,2021-12-13
67183.0,for_sale,420000.0,4.0,3.0,1.16,57223.0,Milford,Pennsylvania,18337.0,3656.0,2022-01-03
79401.0,for_sale,119900.0,3.0,1.0,0.03,809954.0,Trenton,New Jersey,8611.0,1000.0,2005-09-13
27960.0,for_sale,559990.0,3.0,3.0,0.07,1632473.0,Castle Rock,Colorado,80104.0,2941.0,
13676.0,for_sale,1825000.0,3.0,4.0,1.31,895299.0,Dallas,Texas,75201.0,2607.0,2011-12-29
109855.0,for_sale,300000.0,3.0,2.0,0.04,1453970.0,Montgomery,Alabama,36117.0,2014.0,2022-03-04
54067.0,sold,230460.0,4.0,2.0,,125196.0,Claremore,Oklahoma,74019.0,1694.0,2022-04-26
83573.0,sold,430000.0,4.0,3.0,,1236225.0,Miami,Florida,33185.0,,2022-01-03
41215.0,sold,123998.0,,,5.51,1882274.0,Whitesboro,Texas,76273.0,,2021-11-30
44526.0,for_sale,33500.0,,,0.17,621266.0,Gering,Nebraska,69341.0,,
22611.0,sold,790000.0,4.0,2.0,0.04,304925.0,Washington,District of Columbia,20010.0,1915.0,2022-04-20
47547.0,for_sale,1790888.0,3.0,3.0,0.05,366149.0,Campbell,California,95008.0,1597.0,2021-09-10
24694.0,for_sale,744990.0,3.0,3.0,0.05,1770053.0,Granite Bay,California,95746.0,2549.0,
10690.0,for_sale,285000.0,,,1.42,1291231.0,Barre,Vermont,5641.0,,
106673.0,for_sale,150000.0,4.0,3.0,0.25,131523.0,San Diego,Texas,78384.0,3000.0,
1490.0,for_sale,249000.0,3.0,3.0,0.02,49458.0,Arnold,California,95223.0,1326.0,2005-05-06
70353.0,sold,415000.0,4.0,3.0,1.93,1369313.0,Mechanicville,New York,12118.0,2812.0,2022-03-21
17716.0,for_sale,114900.0,3.0,1.0,0.23,1318542.0,Pawnee,Illinois,62558.0,1664.0,2012-03-29
22416.0,sold,222000.0,2.0,2.0,0.16,1683543.0,Albuquerque,New Mexico,87102.0,1445.0,2022-02-07
82536.0,for_sale,575000.0,2.0,3.0,0.33,1065408.0,Vernon,New Jersey,7422.0,,1998-02-11
23070.0,sold,150000.0,,,15.58,1538661.0,Sulphur Springs,Texas,75482.0,,2022-04-08
63518.0,for_sale,48000.0,,,0.22,1949764.0,Davenport,Iowa,52804.0,,
77152.0,sold,249900.0,2.0,1.0,0.22,985079.0,Holyoke,Massachusetts,1040.0,1118.0,2022-03-30
109123.0,for_sale,724900.0,5.0,7.0,0.47,1558317.0,Bartlett,Illinois,60103.0,3800.0,1998-12-16
68940.0,sold,329990.0,4.0,4.0,0.16,314378.0,Crosby,Texas,77532.0,2846.0,2022-04-22
45189.0,sold,189500.0,3.0,2.0,0.16,1351764.0,Knoxville,Iowa,50138.0,1368.0,2022-01-04
81584.0,for_sale,349750.0,4.0,2.0,0.16,269379.0,North Plainfield,New Jersey,7060.0,2080.0,
67562.0,sold,279900.0,3.0,2.0,0.15,1400258.0,Charlotte,North Carolina,28269.0,1200.0,2022-02-15
71247.0,sold,300000.0,3.0,2.0,0.25,1714651.0,Bedford,Texas,76022.0,1404.0,2022-02-18
5701.0,for_sale,8500.0,,,0.1,933382.0,Fort Wayne,Indiana,46807.0,,
63490.0,for_sale,69000.0,,,0.24,53374.0,Cape Coral,Florida,33909.0,,2012-11-14
53366.0,sold,775000.0,4.0,2.0,0.17,547146.0,Renton,Washington,98058.0,2020.0,2022-04-04
23667.0,for_sale,309000.0,,,0.73,1037517.0,Victor,Idaho,83455.0,,
8265.0,for_sale,780000.0,4.0,3.0,0.07,250354.0,Jamaica,New York,11436.0,,2019-10-21
24186.0,for_sale,405000.0,1.0,1.0,,1175869.0,Fallbrook,California,92028.0,943.0,2008-01-29
84051.0,for_sale,13700.0,,,3.9,5279.0,Gibson,North Carolina,28343.0,,
83315.0,sold,250000.0,3.0,3.0,0.03,126323.0,Blaine,Minnesota,55449.0,1760.0,2021-12-17
22210.0,for_sale,11150.0,,,10.0,1974980.0,Silverton,Colorado,81433.0,,
52750.0,sold,270000.0,4.0,3.0,,940503.0,Dickinson,Texas,77539.0,1977.0,2022-01-21
109088.0,for_sale,55000.0,4.0,2.0,0.1,887819.0,Milwaukee,Wisconsin,53206.0,2638.0,
71709.0,for_sale,3750.0,,,0.3,57783.0,Horseshoe Bend,Arkansas,72512.0,,
51528.0,sold,650000.0,4.0,4.0,0.1,648002.0,Roswell,Georgia,30076.0,2768.0,2022-04-15
44798.0,sold,269900.0,3.0,2.0,0.61,183787.0,Princeton,Minnesota,55371.0,1986.0,2022-01-14
105417.0,sold,50000.0,,,1.04,397633.0,Interlachen,Florida,32148.0,,2022-04-19
60010.0,ready_to_build,402900.0,3.0,,,1520679.0,Westerville,Ohio,43081.0,1523.0,
53710.0,for_sale,369900.0,3.0,2.0,0.21,517720.0,West Springfield,Massachusetts,1089.0,1153.0,
33714.0,for_sale,724999.0,2.0,3.0,0.07,1045246.0,Bronx,New York,10463.0,,2005-01-28
32239.0,for_sale,238000.0,3.0,2.0,0.2,1247529.0,Mission,Texas,78572.0,2405.0,2008-01-24
75201.0,for_sale,499900.0,4.0,2.0,0.33,1457474.0,Pensacola,Florida,32507.0,2888.0,2021-04-16
58008.0,for_sale,250000.0,2.0,2.0,,1700045.0,Madison,Wisconsin,53719.0,1421.0,2018-09-17
78470.0,sold,249900.0,3.0,2.0,0.2,1362890.0,Saint Paul,Minnesota,55130.0,1715.0,2021-12-08
94685.0,ready_to_build,338599.0,5.0,,,1861153.0,Dothan,Alabama,36301.0,3344.0,
22746.0,for_sale,400000.0,3.0,3.0,0.11,1192657.0,Carteret,New Jersey,7008.0,1320.0,2019-09-13
61945.0,sold,341000.0,3.0,2.0,0.2,1792355.0,Ormond Beach,Florida,32174.0,1762.0,2022-02-25
19914.0,for_sale,124000.0,,,1.8,1920357.0,Luling,Texas,78648.0,,
26420.0,for_sale,318985.0,4.0,2.0,0.36,637413.0,Coolidge,Arizona,85128.0,2091.0,2019-12-19
59726.0,for_sale,865000.0,5.0,5.0,0.11,1812080.0,Reunion,Florida,34747.0,3116.0,2018-05-29
83394.0,for_sale,590000.0,4.0,3.0,0.08,154720.0,Riverside,California,92505.0,1980.0,2015-05-22
109855.0,sold,47900.0,,,0.23,1897624.0,Edgewater,Florida,32141.0,,2021-11-05
73203.0,sold,570000.0,3.0,2.0,0.17,1038695.0,Federal Way,Washington,98023.0,1420.0,2022-02-18
52739.0,for_sale,369000.0,3.0,2.0,5.0,1220702.0,Weatherford,Texas,76087.0,1920.0,
67944.0,for_sale,1001696.0,1.0,1.0,,,New York City,New York,11101.0,696.0,2021-12-21
98621.0,for_sale,1000000.0,24.0,24.0,0.7,1480525.0,Mount Vernon,Missouri,65712.0,,
86834.0,for_sale,149900.0,1.0,1.0,0.11,497444.0,Pueblo,Colorado,81005.0,532.0,1996-12-27
22940.0,sold,134900.0,3.0,2.0,0.25,565214.0,Great Bend,Kansas,67530.0,1403.0,2022-04-14
83561.0,for_sale,469950.0,5.0,2.0,0.31,87955.0,Spokane Valley,Washington,99206.0,2214.0,2006-04-25
10787.0,for_sale,67000.0,,,1.07,1906345.0,Ranchos de Taos,New Mexico,87557.0,,
52626.0,for_sale,234000.0,3.0,2.0,1.85,680174.0,Colville,Washington,99114.0,1328.0,2021-01-28
78264.0,sold,435000.0,4.0,2.0,0.17,1717755.0,Northglenn,Colorado,80233.0,1588.0,2022-03-25
8259.0,for_sale,269900.0,3.0,2.0,0.23,1579541.0,Englewood,Florida,34224.0,1502.0,2006-10-12
103170.0,for_sale,750000.0,4.0,2.0,259.0,1420256.0,Thayer,Missouri,65791.0,1870.0,
11573.0,sold,349000.0,2.0,1.0,0.16,1086201.0,North Highlands,California,95660.0,904.0,2021-11-24
41636.0,for_sale,29900.0,,,0.5,1945619.0,Delhi Township,Ohio,45233.0,,
81225.0,for_sale,230000.0,3.0,2.0,0.21,1397064.0,Lincoln,Nebraska,68510.0,2232.0,
10599.0,sold,375000.0,3.0,3.0,0.4,996260.0,Fredericksburg,Virginia,22408.0,2270.0,2022-02-11
54193.0,sold,330000.0,3.0,2.0,0.14,641586.0,Fort Mohave,Arizona,86426.0,1610.0,2021-12-06
21849.0,sold,11500.0,,,0.5,469859.0,Rio Rico,Arizona,85648.0,,2022-03-17
